Date,Open,High,Low,Close,Volume,Company
28-08-2013,219,224.7,205.4,212.4,4814864,Titan
29-08-2013,217.1,221,210,216.9,2763115,Titan
30-08-2013,219,227.3,215.1,224.7,2080317,Titan
02-09-2013,228.2,232,226,230.6,1280895,Titan
03-09-2013,232.1,233.9,212.2,213.8,1698291,Titan
04-09-2013,213.8,221.6,211,215.9,2048651,Titan
05-09-2013,218.2,233.9,218.2,232,2535345,Titan
06-09-2013,234.8,235,226.3,227.7,2067197,Titan
10-09-2013,233,244.8,228.6,242.5,2645361,Titan
11-09-2013,244.9,247.4,234,238,2090196,Titan
12-09-2013,238,242,229,231.5,1454897,Titan
13-09-2013,231.5,234.7,224.8,226.1,1690271,Titan
16-09-2013,231.5,231.8,219.1,224,2026618,Titan
17-09-2013,224.5,227,219.1,221.8,1921902,Titan
18-09-2013,227,227,220.2,222.8,1787711,Titan
19-09-2013,227,233.5,224.2,228.7,3448687,Titan
20-09-2013,227,235.3,223,232.7,2489867,Titan
23-09-2013,229.8,246.3,229.1,241.9,3876284,Titan
24-09-2013,243,249,242,244.4,4774809,Titan
25-09-2013,242,246.9,239.6,244.4,2575959,Titan
26-09-2013,242.1,245.1,239.4,241.3,1139947,Titan
27-09-2013,243.3,244.2,234.4,235,944757,Titan
30-09-2013,233.6,237.3,231,232.1,1087077,Titan
01-10-2013,235,236.6,230.2,235,889328,Titan
03-10-2013,235,241,235,239.5,2632971,Titan
04-10-2013,237,245,237,240.5,1796057,Titan
07-10-2013,239,242,235.6,239,779213,Titan
08-10-2013,241,243.7,239.8,241,1336698,Titan
09-10-2013,238,241.6,235.6,240,1586575,Titan
10-10-2013,238,242,238,238.9,1232047,Titan
11-10-2013,240,241.3,235,237.8,1365826,Titan
14-10-2013,238.7,241.6,234.4,237,736661,Titan
15-10-2013,237,239.2,232,234.1,938053,Titan
17-10-2013,232.1,243.8,232.1,241.5,1344204,Titan
18-10-2013,244.6,245.8,240.6,242.4,1498692,Titan
21-10-2013,242.4,243.8,235.7,241.1,3129351,Titan
22-10-2013,241,244.3,237.6,238.8,1441418,Titan
23-10-2013,239,242.6,237.1,239.8,1355688,Titan
24-10-2013,240,247.5,240,241.9,2466130,Titan
25-10-2013,241,245.4,238.7,244.2,2163383,Titan
28-10-2013,245,253.6,244.8,250.8,2748272,Titan
29-10-2013,251.6,257.4,251.1,255.2,2516997,Titan
30-10-2013,256,257.4,253,256.2,978936,Titan
31-10-2013,256,272,251.3,267.2,4134730,Titan
01-11-2013,258.5,265,254.3,261.7,4424540,Titan
05-11-2013,257.6,261.1,254.6,258.7,1232084,Titan
06-11-2013,257.1,262.9,248,248.7,2276932,Titan
07-11-2013,246.5,248,240.1,242.1,1387970,Titan
08-11-2013,240,240,232.8,234.4,1347453,Titan
11-11-2013,234.5,236.9,230.3,231.8,1124814,Titan
12-11-2013,230,234.7,230,231.8,815462,Titan
13-11-2013,230,237.4,230,232.9,792038,Titan
14-11-2013,234.1,238.9,233,233.7,755388,Titan
18-11-2013,236.1,238.4,234.2,236.3,622302,Titan
19-11-2013,235.2,237.9,232.3,234.1,829913,Titan
20-11-2013,233,234.5,227,227.8,1325471,Titan
21-11-2013,227,227.5,221.3,223.8,1872443,Titan
22-11-2013,225,230.9,224.9,227.6,1863241,Titan
25-11-2013,228.2,232,225.8,228.3,1293958,Titan
26-11-2013,228,232.6,221.4,224.5,9704702,Titan
27-11-2013,228.1,229.6,223.8,227.8,1384129,Titan
28-11-2013,227.3,230.6,225.3,227.3,2026047,Titan
29-11-2013,227.4,231,227.4,229.1,708693,Titan
02-12-2013,229.4,231.4,226.5,228.5,819519,Titan
03-12-2013,227.9,229,225,225.4,836450,Titan
04-12-2013,224.1,227,223.8,225.1,892761,Titan
05-12-2013,228.4,228.4,225.2,226.7,1169289,Titan
06-12-2013,227,234.2,226,231.1,1958279,Titan
09-12-2013,236,236,226.6,229.8,943496,Titan
10-12-2013,227.1,232.5,226.2,226.8,842968,Titan
11-12-2013,226.5,228.4,224.1,225,1081603,Titan
12-12-2013,225.5,225.8,222,222.4,968008,Titan
13-12-2013,221.9,222.2,218.2,219.9,1177049,Titan
16-12-2013,220.6,227,220.6,225.1,1445430,Titan
17-12-2013,226.1,233.5,224.1,229.7,1495689,Titan
18-12-2013,230.1,237.5,230.1,235.5,2505774,Titan
19-12-2013,236.8,237,229.6,232.8,913780,Titan
20-12-2013,230.4,235.6,227.8,228.7,1107056,Titan
23-12-2013,229.1,233.4,228.6,229.1,918680,Titan
24-12-2013,230,231.1,227,228.2,988244,Titan
26-12-2013,228.2,232,228.2,230,2084229,Titan
27-12-2013,231.3,232.5,226.7,229.5,1050933,Titan
30-12-2013,231.8,231.9,228.1,229,845697,Titan
31-12-2013,230.1,230.3,228.2,229.5,486572,Titan
01-01-2014,230,232.5,229.4,230.8,538938,Titan
02-01-2014,229.5,236,225.1,226.4,1570396,Titan
03-01-2014,226,228.8,224,227.4,818984,Titan
06-01-2014,228,230.3,225.6,227.8,497192,Titan
07-01-2014,230,230.9,224.8,226.1,713955,Titan
08-01-2014,226.9,227,222.1,222.8,878308,Titan
09-01-2014,225.2,227.5,221.4,223.9,1126716,Titan
10-01-2014,224,227.3,219,220.3,983757,Titan
13-01-2014,221,223.4,214.1,221.1,1253786,Titan
14-01-2014,221.3,222.4,220,221,364394,Titan
15-01-2014,221.2,222.3,216.2,218.1,1060362,Titan
16-01-2014,218.1,219.7,216.7,218.2,809129,Titan
